ro_id,line_num,part_id,part_name,part_type,qty,unit_cost,line_cost,lead_time_days,is_primary_fix
RO000726,2,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000726,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,2,62.16,124.32,4,False
RO000727,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,2,62.16,124.32,4,True
RO000727,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000727,3,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000727,4,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
RO000728,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000728,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000729,1,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,True
RO000729,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000730,1,P-1026,DRIVE_CHAIN-66,drive_chain,1,94.24,94.24,4,True
RO000730,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000730,3,P-1031,CHAIN_LUBE-96,chain_lube,2,65.65,131.3,5,False
RO000731,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000731,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000732,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000732,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000733,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000733,2,P-1012,SEAL_KIT-16,seal_kit,1,83.96,83.96,1,False
RO000734,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
RO000734,2,P-1017,FRL_UNIT-56,frl_unit,2,80.96,161.92,1,False
RO000734,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000735,1,P-1030,BELT-30,belt,2,94.54,189.08,9,True
RO000735,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000736,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000736,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000737,1,P-1022,RELAY-52,relay,1,77.32,77.32,4,True
RO000737,2,P-1023,CONTACTOR-26,contactor,1,41.87,41.87,3,False
RO000738,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000738,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000739,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000739,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000740,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
RO000740,2,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000740,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000741,1,P-1017,FRL_UNIT-56,frl_unit,2,80.96,161.92,1,True
RO000741,2,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
RO000742,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000742,2,P-1028,IDLER_ROLLER-43,idler_roller,2,129.53,259.06,9,False
RO000743,1,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,True
RO000743,2,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
RO000744,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000744,2,P-1005,FAN-54,fan,1,65.94,65.94,8,False
RO000744,3,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000745,1,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,True
RO000745,2,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
RO000746,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000746,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000747,1,P-1026,DRIVE_CHAIN-66,drive_chain,1,94.24,94.24,4,True
RO000747,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000748,1,P-1008,PRESSURE_VALVE-99,pressure_valve,2,37.48,74.96,3,True
RO000748,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000749,1,P-1005,FAN-54,fan,2,65.94,131.88,8,True
RO000749,2,P-1006,THERMOSTAT-56,thermostat,1,66.12,66.12,4,False
RO000750,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000750,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000751,1,P-1020,FUSE-67,fuse,2,44.8,89.6,6,True
RO000751,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000752,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000752,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000753,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000753,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000753,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000754,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
RO000754,2,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000754,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000754,4,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
RO000755,1,P-1017,FRL_UNIT-56,frl_unit,2,80.96,161.92,1,True
RO000755,2,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
RO000756,1,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,True
RO000756,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000757,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000757,2,P-1005,FAN-54,fan,1,65.94,65.94,8,False
RO000757,3,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000758,1,P-1005,FAN-54,fan,1,65.94,65.94,8,True
RO000758,2,P-1006,THERMOSTAT-56,thermostat,1,66.12,66.12,4,False
RO000759,1,P-1026,DRIVE_CHAIN-66,drive_chain,1,94.24,94.24,4,True
RO000759,2,P-1028,IDLER_ROLLER-43,idler_roller,2,129.53,259.06,9,False
RO000760,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000760,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000761,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000761,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000762,1,P-1005,FAN-54,fan,1,65.94,65.94,8,True
RO000762,2,P-1006,THERMOSTAT-56,thermostat,1,66.12,66.12,4,False
RO000763,1,P-1027,DRIVE_CHAIN-71,drive_chain,2,60.06,120.12,8,True
RO000763,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000763,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000764,1,P-1011,PUMP-41,pump,1,157.52,157.52,5,True
RO000764,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000765,1,P-1005,FAN-54,fan,1,65.94,65.94,8,True
RO000765,2,P-1006,THERMOSTAT-56,thermostat,1,66.12,66.12,4,False
RO000766,1,P-1017,FRL_UNIT-56,frl_unit,2,80.96,161.92,1,True
RO000766,2,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
RO000766,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000766,4,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000767,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000767,2,P-1005,FAN-54,fan,1,65.94,65.94,8,False
RO000767,3,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000768,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000768,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000769,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000769,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000770,1,P-1024,SENSOR_PROX-69,sensor_prox,1,66.2,66.2,10,True
RO000770,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000771,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000771,2,P-1012,SEAL_KIT-16,seal_kit,1,83.96,83.96,1,False
RO000772,1,P-1011,PUMP-41,pump,2,157.52,315.04,5,True
RO000772,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000773,1,P-1021,RELAY-80,relay,1,113.56,113.56,6,True
RO000773,2,P-1023,CONTACTOR-26,contactor,1,41.87,41.87,3,False
RO000774,1,P-1005,FAN-54,fan,1,65.94,65.94,8,True
RO000774,2,P-1006,THERMOSTAT-56,thermostat,1,66.12,66.12,4,False
RO000775,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000775,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000775,3,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000776,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,2,62.16,124.32,4,True
RO000776,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000777,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000777,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000778,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000778,2,P-1016,AIR_LINE-91,air_line,2,62.13,124.26,13,False
RO000779,1,P-1005,FAN-54,fan,1,65.94,65.94,8,True
RO000779,2,P-1006,THERMOSTAT-56,thermostat,1,66.12,66.12,4,False
RO000780,1,P-1008,PRESSURE_VALVE-99,pressure_valve,2,37.48,74.96,3,True
RO000780,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000781,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000781,2,P-1002,COOLANT_FILTER-23,coolant_filter,2,109.01,218.02,12,False
RO000782,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000782,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000783,1,P-1019,FUSE-98,fuse,1,89.48,89.48,1,True
RO000783,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000784,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000784,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000785,1,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,True
RO000785,2,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
RO000786,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
RO000786,2,P-1017,FRL_UNIT-56,frl_unit,2,80.96,161.92,1,False
RO000786,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000787,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000787,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000788,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000788,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000789,1,P-1010,HYDRAULIC_HOSE_REVB-50,hydraulic_hose_revb,1,54.13,54.13,1,True
RO000789,2,P-1014,SEAL_KIT_PLUS-42,seal_kit_plus,2,48.52,97.04,7,False
RO000790,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000790,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000791,1,P-1020,FUSE-67,fuse,1,44.8,44.8,6,True
RO000791,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
RO000792,1,P-1010,HYDRAULIC_HOSE_REVB-50,hydraulic_hose_revb,1,54.13,54.13,1,True
RO000792,2,P-1014,SEAL_KIT_PLUS-42,seal_kit_plus,1,48.52,48.52,7,False
RO000793,1,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,True
RO000793,2,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
RO000794,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000794,2,P-1028,IDLER_ROLLER-43,idler_roller,2,129.53,259.06,9,False
RO000794,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000795,1,P-1011,PUMP-41,pump,1,157.52,157.52,5,True
RO000795,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000795,3,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,False
RO000795,4,P-1013,SEAL_KIT-86,seal_kit,1,63.75,63.75,6,False
RO000796,1,P-1026,DRIVE_CHAIN-66,drive_chain,1,94.24,94.24,4,True
RO000796,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000797,1,P-1024,SENSOR_PROX-69,sensor_prox,1,66.2,66.2,10,True
RO000797,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
RO000798,1,P-1020,FUSE-67,fuse,2,44.8,89.6,6,True
RO000798,2,P-1022,RELAY-52,relay,1,77.32,77.32,4,False
RO000799,1,P-1021,RELAY-80,relay,1,113.56,113.56,6,True
RO000799,2,P-1023,CONTACTOR-26,contactor,1,41.87,41.87,3,False
RO000800,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000800,2,P-1013,SEAL_KIT-86,seal_kit,1,63.75,63.75,6,False
RO000801,1,P-1020,FUSE-67,fuse,1,44.8,44.8,6,True
RO000801,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000802,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000802,2,P-1002,COOLANT_FILTER-23,coolant_filter,2,109.01,218.02,12,False
RO000803,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000803,2,P-1016,AIR_LINE-91,air_line,2,62.13,124.26,13,False
RO000804,1,P-1016,AIR_LINE-91,air_line,2,62.13,124.26,13,True
RO000804,2,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000804,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000805,1,P-1027,DRIVE_CHAIN-71,drive_chain,2,60.06,120.12,8,True
RO000805,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000805,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000805,4,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000806,1,P-1001,COOLANT_PUMP-91,coolant_pump,2,101.85,203.7,5,True
RO000806,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000807,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000807,2,P-1012,SEAL_KIT-16,seal_kit,1,83.96,83.96,1,False
RO000808,1,P-1026,DRIVE_CHAIN-66,drive_chain,1,94.24,94.24,4,True
RO000808,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000809,1,P-1001,COOLANT_PUMP-91,coolant_pump,2,101.85,203.7,5,True
RO000809,2,P-1005,FAN-54,fan,1,65.94,65.94,8,False
RO000809,3,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000810,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000810,2,P-1013,SEAL_KIT-86,seal_kit,1,63.75,63.75,6,False
RO000811,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,2,62.16,124.32,4,True
RO000811,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000812,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000812,2,P-1005,FAN-54,fan,2,65.94,131.88,8,False
RO000812,3,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000813,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000813,2,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000814,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000814,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000815,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000815,2,P-1002,COOLANT_FILTER-23,coolant_filter,2,109.01,218.02,12,False
RO000816,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000816,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000817,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000817,2,P-1028,IDLER_ROLLER-43,idler_roller,2,129.53,259.06,9,False
RO000818,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000818,2,P-1016,AIR_LINE-91,air_line,2,62.13,124.26,13,False
RO000819,1,P-1001,COOLANT_PUMP-91,coolant_pump,2,101.85,203.7,5,True
RO000819,2,P-1005,FAN-54,fan,2,65.94,131.88,8,False
RO000819,3,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000820,1,P-1011,PUMP-41,pump,1,157.52,157.52,5,True
RO000820,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000821,1,P-1004,RADIATOR_CORE-30,radiator_core,1,165.78,165.78,9,True
RO000821,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000821,3,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,False
RO000821,4,P-1005,FAN-54,fan,1,65.94,65.94,8,False
RO000822,1,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,True
RO000822,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000823,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000823,2,P-1016,AIR_LINE-91,air_line,2,62.13,124.26,13,False
RO000824,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000824,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000825,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000825,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000825,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000826,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000826,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000826,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000827,1,P-1019,FUSE-98,fuse,1,89.48,89.48,1,True
RO000827,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000828,1,P-1026,DRIVE_CHAIN-66,drive_chain,1,94.24,94.24,4,True
RO000828,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000828,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000829,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000829,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000829,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000829,4,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000830,1,P-1019,FUSE-98,fuse,1,89.48,89.48,1,True
RO000830,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000831,1,P-1021,RELAY-80,relay,1,113.56,113.56,6,True
RO000831,2,P-1023,CONTACTOR-26,contactor,1,41.87,41.87,3,False
RO000832,1,P-1010,HYDRAULIC_HOSE_REVB-50,hydraulic_hose_revb,1,54.13,54.13,1,True
RO000832,2,P-1014,SEAL_KIT_PLUS-42,seal_kit_plus,1,48.52,48.52,7,False
RO000833,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000833,2,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000834,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000834,2,P-1012,SEAL_KIT-16,seal_kit,1,83.96,83.96,1,False
RO000835,1,P-1001,COOLANT_PUMP-91,coolant_pump,2,101.85,203.7,5,True
RO000835,2,P-1005,FAN-54,fan,1,65.94,65.94,8,False
RO000835,3,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000836,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000836,2,P-1002,COOLANT_FILTER-23,coolant_filter,1,109.01,109.01,12,False
RO000837,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000837,2,P-1028,IDLER_ROLLER-43,idler_roller,2,129.53,259.06,9,False
RO000837,3,P-1031,CHAIN_LUBE-96,chain_lube,2,65.65,131.3,5,False
RO000838,1,P-1009,HYDRAULIC_HOSE-38,hydraulic_hose,1,51.64,51.64,7,True
RO000838,2,P-1012,SEAL_KIT-16,seal_kit,2,83.96,167.92,1,False
RO000839,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000839,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000840,1,P-1010,HYDRAULIC_HOSE_REVB-50,hydraulic_hose_revb,1,54.13,54.13,1,True
RO000840,2,P-1014,SEAL_KIT_PLUS-42,seal_kit_plus,1,48.52,48.52,7,False
RO000841,1,P-1020,FUSE-67,fuse,1,44.8,44.8,6,True
RO000841,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000842,1,P-1020,FUSE-67,fuse,1,44.8,44.8,6,True
RO000842,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000843,1,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,True
RO000843,2,P-1029,TENSIONER-17,tensioner,2,55.83,111.66,4,False
RO000844,1,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,True
RO000844,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000845,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000845,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000846,1,P-1026,DRIVE_CHAIN-66,drive_chain,1,94.24,94.24,4,True
RO000846,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000846,3,P-1031,CHAIN_LUBE-96,chain_lube,1,65.65,65.65,5,False
RO000847,1,P-1020,FUSE-67,fuse,1,44.8,44.8,6,True
RO000847,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000848,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000848,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000849,1,P-1020,FUSE-67,fuse,2,44.8,89.6,6,True
RO000849,2,P-1021,RELAY-80,relay,2,113.56,227.12,6,False
RO000850,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000850,2,P-1007,FLUID_FILTER-58,fluid_filter,2,90.82,181.64,1,False
RO000851,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
RO000851,2,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000851,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000852,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000852,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000853,1,P-1008,PRESSURE_VALVE-99,pressure_valve,1,37.48,37.48,3,True
RO000853,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000854,1,P-1011,PUMP-41,pump,1,157.52,157.52,5,True
RO000854,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000855,1,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,True
RO000855,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000856,1,P-1001,COOLANT_PUMP-91,coolant_pump,1,101.85,101.85,5,True
RO000856,2,P-1005,FAN-54,fan,1,65.94,65.94,8,False
RO000856,3,P-1003,COOLANT_FILTER-81,coolant_filter,1,73.31,73.31,5,False
RO000857,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000857,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000858,1,P-1011,PUMP-41,pump,1,157.52,157.52,5,True
RO000858,2,P-1007,FLUID_FILTER-58,fluid_filter,1,90.82,90.82,1,False
RO000859,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000859,2,P-1016,AIR_LINE-91,air_line,2,62.13,124.26,13,False
RO000860,1,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,True
RO000860,2,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,False
RO000861,1,P-1027,DRIVE_CHAIN-71,drive_chain,1,60.06,60.06,8,True
RO000861,2,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,False
RO000862,1,P-1016,AIR_LINE-91,air_line,1,62.13,62.13,13,True
RO000862,2,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,False
RO000862,3,P-1015,SOLENOID_VALVE-30,solenoid_valve,1,62.16,62.16,4,False
RO000863,1,P-1030,BELT-30,belt,1,94.54,94.54,9,True
RO000863,2,P-1028,IDLER_ROLLER-43,idler_roller,2,129.53,259.06,9,False
RO000864,1,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,True
RO000864,2,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
RO000865,1,P-1005,FAN-54,fan,1,65.94,65.94,8,True
RO000865,2,P-1006,THERMOSTAT-56,thermostat,1,66.12,66.12,4,False
RO000866,1,P-1028,IDLER_ROLLER-43,idler_roller,1,129.53,129.53,9,True
RO000866,2,P-1029,TENSIONER-17,tensioner,1,55.83,55.83,4,False
RO000867,1,P-1025,WIRING_HARNESS-78,wiring_harness,1,95.07,95.07,1,True
RO000867,2,P-1021,RELAY-80,relay,1,113.56,113.56,6,False
RO000868,1,P-1017,FRL_UNIT-56,frl_unit,1,80.96,80.96,1,True
RO000868,2,P-1018,AIR_REGULATOR-18,air_regulator,1,117.94,117.94,1,False
