ro_id,machine_model,machine_age_years,operating_hours,symptom_text,failure_code,subsystem,environment,technician_notes,downtime_hours,estimated_total_parts_cost,created_at,label_all_part_ids,label_all_part_types,split
RO000400,TRUCK-T2,3.3,9115,Control unit reset observed,FC-ELC-22,electrical_power,city_stopgo,Observed: Control unit reset observed. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,7.97,196.51,2024-01-09 22:47:14,P-1022|P-1023,contactor|relay,train
RO000827,VAN-C,10.1,31707,Unexpected power cut,FC-ELC-22,electrical_power,highway_longhaul,Observed: Unexpected power cut. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,2.33,203.04,2024-01-11 05:48:08,P-1019|P-1021,fuse|relay,train
RO000126,SEDAN-B,8.8,17932,Hydraulic pressure unstable,FC-HYD-04,hydraulic_brake,high_humidity,Observed: Hydraulic pressure unstable. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,3.62,135.6,2024-01-11 12:38:26,P-1009|P-1012,hydraulic_hose|seal_kit,train
RO000069,SEDAN-A,3.1,18696,Intake actuator delayed,FC-PNE-07,pneumatic_intake,high_humidity,Observed: Intake actuator delayed. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,5.9,205.25,2024-01-14 08:54:23,P-1015|P-1016|P-1017,air_line|frl_unit|solenoid_valve,train
RO000906,TRUCK-T1,5.3,8840,Hydraulic pressure unstable,FC-HYD-04,hydraulic_brake,highway_longhaul,Observed: Hydraulic pressure unstable. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,2.91,135.6,2024-01-15 08:39:06,P-1009|P-1012,hydraulic_hose|seal_kit,train
RO000711,VAN-C,12.8,13472,Radiator efficiency low,FC-CLG-11,engine_cooling,highway_longhaul,Observed: Radiator efficiency low. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,6.94,373.16,2024-01-19 09:03:56,P-1001|P-1003|P-1005|P-1006,coolant_filter|coolant_pump|fan|thermostat,train
RO000668,SUV-X,10.8,15709,Torque transfer delay,FC-DRV-19,drivetrain,high_humidity,Observed: Torque transfer delay. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,5.89,223.77,2024-01-19 23:13:37,P-1026|P-1028,drive_chain|idler_roller,train
RO000415,SEDAN-A,11.4,19462,Pneumatic valve not switching,FC-PNE-07,pneumatic_intake,normal,Observed: Pneumatic valve not switching. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,5.52,205.25,2024-01-20 07:26:50,P-1015|P-1016|P-1017,air_line|frl_unit|solenoid_valve,train
RO000942,COUPE-R,7.3,19066,Torque transfer delay,FC-DRV-19,drivetrain,high_humidity,Observed: Torque transfer delay. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,13.35,185.36,2024-01-20 07:36:03,P-1028|P-1029,idler_roller|tensioner,train
RO000747,SEDAN-A,8.4,22101,Torque transfer delay,FC-DRV-19,drivetrain,city_stopgo,Observed: Torque transfer delay. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,4.86,223.77,2024-01-20 11:22:57,P-1026|P-1028,drive_chain|idler_roller,train
RO000864,SEDAN-A,8.4,5595,Air regulation unstable,FC-PNE-07,pneumatic_intake,dusty,Observed: Air regulation unstable. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,3.71,198.9,2024-01-20 11:51:27,P-1017|P-1018,air_regulator|frl_unit,train
RO000156,VAN-C,6.7,8116,Unexpected power cut,FC-ELC-22,electrical_power,high_temp,Observed: Unexpected power cut. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,4.73,197.3,2024-01-20 11:55:03,P-1021|P-1023,contactor|relay,train
RO000384,SEDAN-B,14.0,5499,Drive transfer slip,FC-DRV-19,drivetrain,highway_longhaul,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,6.12,185.36,2024-01-22 17:59:22,P-1028|P-1029,idler_roller|tensioner,train
RO000686,SUV-X,8.4,5553,Hydraulic pressure unstable,FC-HYD-04,hydraulic_brake,dusty,Observed: Hydraulic pressure unstable. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,7.73,128.3,2024-01-23 00:25:09,P-1007|P-1008,fluid_filter|pressure_valve,train
RO000058,VAN-C,6.1,19039,Accessory drive noise,FC-ACC-09,conveyor_like_accessory,highway_longhaul,Observed: Accessory drive noise. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,7.23,150.37,2024-01-24 12:20:15,P-1029|P-1030,belt|tensioner,train
RO000905,SEDAN-B,2.3,6663,Control unit reset observed,FC-ELC-22,electrical_power,normal,Observed: Control unit reset observed. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,4.53,208.63,2024-01-24 16:05:21,P-1021|P-1025,relay|wiring_harness,train
RO000043,TRUCK-T2,3.4,16229,Driveline vibration under load,FC-DRV-19,drivetrain,city_stopgo,Observed: Driveline vibration under load. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,5.62,223.77,2024-01-24 22:23:31,P-1026|P-1028,drive_chain|idler_roller,train
RO000373,SUV-Z,3.1,13202,Coolant leak suspected,FC-CLG-11,engine_cooling,highway_longhaul,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,6.6,385.81,2024-01-26 22:04:49,P-1001|P-1002|P-1005,coolant_filter|coolant_pump|fan,train
RO000816,VAN-C,7.6,15687,Line speed not maintained,FC-ACC-09,conveyor_like_accessory,high_humidity,Observed: Line speed not maintained. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,1.06,150.37,2024-01-27 13:53:55,P-1029|P-1030,belt|tensioner,train
RO000582,SEDAN-A,9.6,12851,Line speed not maintained,FC-ACC-09,conveyor_like_accessory,normal,Observed: Line speed not maintained. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,3.72,206.2,2024-01-30 01:00:50,P-1029|P-1030,belt|tensioner,train
RO000303,VAN-C,4.9,100,Coolant temperature high,FC-CLG-11,engine_cooling,normal,Observed: Coolant temperature high. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,2.33,442.58,2024-01-31 00:35:33,P-1001|P-1002|P-1004|P-1005,coolant_filter|coolant_pump|fan|radiator_core,train
RO000597,TRUCK-T1,7.5,17082,Brake pedal spongy,FC-HYD-04,hydraulic_brake,high_humidity,Observed: Brake pedal spongy. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,5.23,135.6,2024-01-31 21:52:37,P-1009|P-1012,hydraulic_hose|seal_kit,train
RO000225,TRUCK-T2,4.3,15208,Drive transfer slip,FC-DRV-19,drivetrain,high_temp,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,6.54,271.55,2024-02-01 07:25:00,P-1026|P-1029|P-1031,chain_lube|drive_chain|tensioner,train
RO000062,TRUCK-T1,10.1,2845,Torque transfer delay,FC-DRV-19,drivetrain,high_temp,Observed: Torque transfer delay. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,4.53,181.54,2024-02-04 04:32:20,P-1027|P-1029|P-1031,chain_lube|drive_chain|tensioner,train
RO000817,SUV-Z,5.7,8188,Driveline vibration under load,FC-DRV-19,drivetrain,highway_longhaul,Observed: Driveline vibration under load. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,5.85,319.12,2024-02-08 00:53:37,P-1027|P-1028,drive_chain|idler_roller,train
RO000377,TRUCK-T2,7.3,25913,Radiator efficiency low,FC-CLG-11,engine_cooling,dusty,Observed: Radiator efficiency low. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,5.75,175.16,2024-02-08 14:18:31,P-1001|P-1003,coolant_filter|coolant_pump,train
RO000883,SUV-Z,8.7,22081,Intake actuator delayed,FC-PNE-07,pneumatic_intake,city_stopgo,Observed: Intake actuator delayed. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,4.32,205.25,2024-02-09 07:37:32,P-1015|P-1016|P-1017,air_line|frl_unit|solenoid_valve,train
RO000898,TRUCK-T2,3.7,22162,Intermittent electrical fault,FC-ELC-22,electrical_power,dusty,Observed: Intermittent electrical fault. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,4.24,203.04,2024-02-10 06:21:09,P-1019|P-1021,fuse|relay,train
RO000572,SUV-X,9.2,15659,Intake actuator delayed,FC-PNE-07,pneumatic_intake,highway_longhaul,Observed: Intake actuator delayed. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,2.58,198.9,2024-02-10 09:40:10,P-1017|P-1018,air_regulator|frl_unit,train
RO000195,COUPE-R,5.6,6147,Brake pressure drop,FC-HYD-04,hydraulic_brake,normal,Observed: Brake pressure drop. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,10.65,248.34,2024-02-12 13:14:36,P-1007|P-1011,fluid_filter|pump,train
RO000337,TRUCK-T1,11.8,21801,Coolant leak suspected,FC-CLG-11,engine_cooling,highway_longhaul,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,4.8,239.09,2024-02-14 01:08:04,P-1003|P-1004,coolant_filter|radiator_core,train
RO000359,SEDAN-A,5.9,15124,Hydraulic pressure unstable,FC-HYD-04,hydraulic_brake,highway_longhaul,Observed: Hydraulic pressure unstable. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,3.31,376.64,2024-02-14 02:23:17,P-1007|P-1008|P-1011,fluid_filter|pressure_valve|pump,train
RO000263,TRUCK-T2,3.6,18771,Hydraulic pressure unstable,FC-HYD-04,hydraulic_brake,dusty,Observed: Hydraulic pressure unstable. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,4.4,135.6,2024-02-15 07:43:38,P-1009|P-1012,hydraulic_hose|seal_kit,train
RO000557,SUV-Z,9.8,28684,Intermittent electrical fault,FC-ELC-22,electrical_power,high_humidity,Observed: Intermittent electrical fault. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,5.29,271.92,2024-02-16 21:41:55,P-1020|P-1021,fuse|relay,train
RO000396,SEDAN-A,2.3,28380,Torque transfer delay,FC-DRV-19,drivetrain,city_stopgo,Observed: Torque transfer delay. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,6.34,370.72,2024-02-17 22:19:30,P-1028|P-1029,idler_roller|tensioner,train
RO000309,SEDAN-A,3.0,12751,Brake pressure drop,FC-HYD-04,hydraulic_brake,high_temp,Observed: Brake pressure drop. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,9.1,248.34,2024-02-19 17:40:16,P-1007|P-1011,fluid_filter|pump,train
RO000172,TRUCK-T1,14.4,16454,Coolant temperature high,FC-CLG-11,engine_cooling,high_humidity,Observed: Coolant temperature high. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,6.0,132.06,2024-02-20 06:35:18,P-1005|P-1006,fan|thermostat,train
RO000922,COUPE-R,5.5,13052,Radiator efficiency low,FC-CLG-11,engine_cooling,high_humidity,Observed: Radiator efficiency low. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,4.9,175.16,2024-02-23 03:51:33,P-1001|P-1003,coolant_filter|coolant_pump,train
RO000789,TRUCK-T2,7.3,12043,Brake pedal spongy,FC-HYD-04,hydraulic_brake,normal,Observed: Brake pedal spongy. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,5.24,151.17,2024-02-26 03:05:23,P-1010|P-1014,hydraulic_hose_revB|seal_kit_plus,train
RO000775,VAN-C,1.3,9799,Air regulation unstable,FC-PNE-07,pneumatic_intake,city_stopgo,Observed: Air regulation unstable. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,5.33,205.25,2024-02-26 18:02:13,P-1015|P-1016|P-1017,air_line|frl_unit|solenoid_valve,train
RO000748,SUV-X,12.8,16840,Brake pedal spongy,FC-HYD-04,hydraulic_brake,high_temp,Observed: Brake pedal spongy. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,6.5,165.78,2024-03-01 02:17:30,P-1007|P-1008,fluid_filter|pressure_valve,train
RO000913,SEDAN-A,6.2,8335,Brake pedal spongy,FC-HYD-04,hydraulic_brake,city_stopgo,Observed: Brake pedal spongy. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,7.33,135.6,2024-03-02 01:31:20,P-1009|P-1012,hydraulic_hose|seal_kit,train
RO000514,SEDAN-B,5.6,12665,Belt slipping,FC-ACC-09,conveyor_like_accessory,high_temp,Observed: Belt slipping. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,2.37,224.07,2024-03-04 15:53:27,P-1028|P-1030,belt|idler_roller,train
RO000931,VAN-C,4.6,18871,Belt slipping,FC-ACC-09,conveyor_like_accessory,city_stopgo,Observed: Belt slipping. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,3.3,150.37,2024-03-08 06:08:38,P-1029|P-1030,belt|tensioner,train
RO000814,COUPE-R,1.9,18854,Coolant leak suspected,FC-CLG-11,engine_cooling,normal,Observed: Coolant leak suspected. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,6.59,274.79,2024-03-08 10:34:28,P-1002|P-1004,coolant_filter|radiator_core,train
RO000030,SUV-Z,8.2,5469,Air regulation unstable,FC-PNE-07,pneumatic_intake,normal,Observed: Air regulation unstable. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,6.81,286.21,2024-03-09 07:11:55,P-1015|P-1016|P-1017,air_line|frl_unit|solenoid_valve,train
RO000504,COUPE-R,3.7,16604,Drive transfer slip,FC-DRV-19,drivetrain,dusty,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,7.8,223.77,2024-03-09 16:14:41,P-1026|P-1028,drive_chain|idler_roller,train
RO000231,SUV-X,4.5,15976,Intake actuator delayed,FC-PNE-07,pneumatic_intake,highway_longhaul,Observed: Intake actuator delayed. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,10.62,124.29,2024-03-10 16:38:32,P-1015|P-1016,air_line|solenoid_valve,train
RO000204,TRUCK-T2,11.0,20773,Drive transfer slip,FC-DRV-19,drivetrain,city_stopgo,Observed: Drive transfer slip. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,3.24,314.89,2024-03-12 15:36:32,P-1028|P-1029,idler_roller|tensioner,train
RO000440,SUV-Z,12.0,15256,Intermittent electrical fault,FC-ELC-22,electrical_power,highway_longhaul,Observed: Intermittent electrical fault. Inspected electrical_power subsystem. Replaced primary component and verified normal operation.,3.99,203.04,2024-03-13 11:48:16,P-1019|P-1021,fuse|relay,train
RO000228,SEDAN-B,1.8,7193,Radiator efficiency low,FC-CLG-11,engine_cooling,dusty,Observed: Radiator efficiency low. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,7.61,132.06,2024-03-14 13:09:46,P-1005|P-1006,fan|thermostat,train
RO000393,SUV-X,6.6,8840,Air regulation unstable,FC-PNE-07,pneumatic_intake,city_stopgo,Observed: Air regulation unstable. Inspected pneumatic_intake subsystem. Replaced primary component and verified normal operation.,5.97,124.29,2024-03-15 19:49:02,P-1015|P-1016,air_line|solenoid_valve,train
RO000843,SEDAN-B,4.4,16690,Driveline vibration under load,FC-DRV-19,drivetrain,dusty,Observed: Driveline vibration under load. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,7.9,241.19,2024-03-16 13:54:20,P-1028|P-1029,idler_roller|tensioner,train
RO000121,TRUCK-T2,2.4,100,Belt slipping,FC-ACC-09,conveyor_like_accessory,city_stopgo,Observed: Belt slipping. Inspected conveyor_like_accessory subsystem. Replaced primary component and verified normal operation.,4.96,289.72,2024-03-17 06:05:18,P-1028|P-1030|P-1031,belt|chain_lube|idler_roller,train
RO000449,SUV-Z,4.2,22422,Torque transfer delay,FC-DRV-19,drivetrain,high_temp,Observed: Torque transfer delay. Inspected drivetrain subsystem. Replaced primary component and verified normal operation.,5.61,189.59,2024-03-21 04:00:22,P-1027|P-1028,drive_chain|idler_roller,train
RO000171,TRUCK-T1,7.7,11677,Brake pressure drop,FC-HYD-04,hydraulic_brake,city_stopgo,Observed: Brake pressure drop. Inspected hydraulic_brake subsystem. Replaced primary component and verified normal operation.,6.77,128.3,2024-03-21 08:31:24,P-1007|P-1008,fluid_filter|pressure_valve,train
RO000562,VAN-C,0.2,19089,Coolant temperature high,FC-CLG-11,engine_cooling,high_humidity,Observed: Coolant temperature high. Inspected engine_cooling subsystem. Replaced primary component and verified normal operation.,8.25,239.09,2024-03-21 21:47:53,P-1003|P-1004,coolant_filter|radiator_core,train
