ro_id,machine_model,machine_age_years,operating_hours,symptom_text,failure_code,subsystem,environment,technician_notes,downtime_hours,estimated_total_parts_cost,created_at,label_all_part_ids,label_all_part_types,split
RO001876,PACK-900,8.0,17704,Actuator response delayed,FC-PNE-07,pneumatic,high_temp,Observed: Actuator response delayed. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,4.09,240.82,2026-02-09T14:00:58,P-1050,air_regulator,val
RO001877,HYD-Press-880,12.8,22963,Control cabinet overheating trip,FC-ELC-22,electrical,high_humidity,Observed: Control cabinet overheating trip. Inspected electrical subsystem. Replaced primary component and verified normal operation.,3.34,342.54,2026-02-10T19:13:41,P-1092|P-1105|P-1278,fuse|relay|wiring_harness,val
RO001878,HYD-Press-940,6.0,15822,Hydraulic pressure drops after 20 min,FC-HYD-04,hydraulic,24x7_duty,Observed: hyd press drops after 20 min. Inspected hyd subsystem. rplcd primary component and vrfd normal operation.,8.19,21.75,2025-01-27T20:42:29,P-1020|P-1290,hydraulic_hose|seal_kit,train
RO001879,PACK-700,8.5,20967,Conveyor slipping under load,FC-CON-09,conveyor,24x7_duty,Observed: Conveyor slipping under load. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,5.23,339.86,2024-02-24T03:58:57,P-1165,drive_chain,train
RO001880,MILL-3AX,9.0,18844,Spindle overheating at high RPM,FC-SPN-17,spindle,24x7_duty,Observed: Spindle overheating at high RPM. Inspected spindle subsystem. Replaced primary component and verified normal operation.,5.38,8.0,2025-09-05T01:10:52,P-1192,bearing_set,train
RO001881,PACK-900,12.4,27944,Air pressure fluctuation in line,FC-PNE-07,pneumatic,high_humidity,Observed: Air pressure fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,4.85,105.39,2023-06-01T04:30:22,P-1171|P-1269,air_line|frl_unit,train
RO001882,HYD-Press-940,3.8,9278,Pressure unstable during press cycle,FC-HYD-04,hydraulic,high_humidity,Observed: Pressure unstable during press cycle. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,8.61,270.86,2023-06-02T13:58:44,P-1110|P-1282,fluid_filter|pump,train
RO001883,HYD-Press-940,6.2,11379,Hydraulic pressure drops after 20 min,FC-HYD-04,hydraulic,24x7_duty,Observed: Hydraulic pressure drops after 20 min. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,8.24,14.38,2024-11-24T13:21:05,P-1197,seal_kit,train
RO001884,HYD-Press-940,3.9,5775,Unexpected motor stop fault,FC-ELC-22,electrical,24x7_duty,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,2.59,234.49,2024-05-04T10:13:20,P-1117|P-1200,contactor|fuse,train
RO001885,CNC-5100,5.5,10322,Control cabinet overheating trip,FC-ELC-22,electrical,normal,,4.53,74.69,2024-03-04T21:58:57,P-1284|P-1343,contactor|fuse,train
RO001886,CONV-X350,12.7,29052,Intermittent conveyor jerk,FC-CON-09,conveyor,dusty,Observed: Intermittent conveyor jerk. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,5.1,136.54,2026-03-26T20:20:57,P-1095|P-1096,chain_lube|idler_roller,test
RO001887,PACK-700,6.6,12906,Pneumatic valve not switching,FC-PNE-07,pneumatic,dusty,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and vrfd normal operation.,5.14,769.01,2023-03-03T08:22:45,P-1143|P-1269|P-1307,air_line|air_regulator|frl_unit,train
RO001888,CNC-4020,6.8,14127,Thermal trip during long cycle,FC-SPN-17,spindle,normal,Observed: Thermal trip during long cycle. Inspected spindle subsystem. Replaced primary component and verified normal operation.,7.2,301.46,2025-05-06T18:29:08,P-1221,high_temp_grease,train
RO001889,CNC-5100,6.8,16719,Control cabinet overheating trip,FC-ELC-22,electrical,high_humidity,Observed: Control cabinet overheating trip. Inspected electrical subsystem. Replaced primary component and verified normal operation.,2.59,507.37,2024-10-03T17:49:31,P-1029|P-1289|P-1308,fuse|relay|wiring_harness,train
RO001890,MILL-3AX,10.1,23983,Coolant temperature high,FC-CLG-11,cooling,high_temp,Observed: Coolant temperature high. Inspected cooling subsystem. Replaced primary component and verified normal operation.,7.66,469.93,2025-06-02T17:26:08,P-1034|P-1054|P-1135,coolant_filter|fan|fluid_filter,train
RO001891,CONV-X350,4.9,10630,Air pressure fluctuation in line,FC-PNE-07,pneumatic,24x7_duty,Observed: Air pressure fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,6.15,339.02,2024-09-05T20:41:23,P-1171|P-1307,frl_unit,train
RO001892,CONV-X200,6.3,15319,Pneumatic valve not switching,FC-PNE-07,pneumatic,dusty,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,6.19,299.36,2026-01-24T00:18:20,P-1022|P-1177,air_line|solenoid_valve,val
RO001893,HYD-Press-940,1.5,2796,Hydraulic force below setpoint,FC-HYD-04,hydraulic,high_temp,Observed: Hydraulic force below setpoint. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,7.58,443.06,2025-08-21T00:48:04,P-1125|P-1175|P-1182|P-1237,fluid_filter|fuse|hydraulic_hose,train
RO001894,HYD-Press-940,1.6,2699,Hydraulic force below setpoint,FC-HYD-04,hydraulic,high_humidity,Observed: Hydraulic force below setpoint. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,5.55,163.53,2024-02-09T08:40:59,P-1034|P-1099,fluid_filter|pump,train
RO001895,MILL-5AX,9.6,18001,Abnormal spindle temperature alarm,FC-SPN-17,spindle,24x7_duty,Observed: Abnormal spindle temperature alarm. Inspected spindle subsystem. Replaced primary component and verified normal operation.,8.91,8.0,2023-02-07T08:32:45,P-1192,bearing_set,train
RO001896,MILL-5AX,9.1,18123,Thermal trip during long cycle,FC-SPN-17,spindle,high_humidity,Observed: Thermal trip during long cycle. Inspected spindle subsystem. Replaced primary component and verified normal operation.,7.25,317.68,2025-03-15T17:56:58,P-1239|P-1280,shaft_seal|spindle_motor,train
RO001897,MILL-3AX,8.8,19290,Unexpected motor stop fault,FC-ELC-22,electrical,high_humidity,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,2.22,486.8,2023-08-10T18:14:02,P-1114|P-1218|P-1286,contactor|fuse|relay,train
RO001898,PACK-900,8.6,19141,Line speed not maintained,FC-CON-09,conveyor,high_temp,Observed: Line speed not maintained. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,3.6,175.21,2026-02-04T08:57:59,P-1183,drive_chain,val
RO001899,CONV-X200,3.0,5068,Air pressure fluctuation in line,FC-PNE-07,pneumatic,dusty,Observed: Air press fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,3.0,258.36,2024-08-22T19:20:59,P-1138|P-1171,air_line|frl_unit,train
RO001900,CONV-X350,10.5,24649,Pneumatic valve not switching,FC-PNE-07,pneumatic,high_humidity,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,3.62,162.66,2024-07-13T14:13:14,P-1171,frl_unit,train
RO001901,MILL-5AX,5.8,14544,Thermal trip during long cycle,FC-SPN-17,spindle,high_temp,Observed: Thermal trip during long cycle. Inspected spindle subsystem. Replaced primary component and verified normal operation.,7.21,213.05,2025-04-25T18:46:22,P-1137,bearing_set,train
RO001902,CNC-4020,7.8,15893,Abnormal spindle temperature alarm,FC-SPN-17,spindle,dusty,Observed: Abnormal spindle temperature alarm. Inspected spindle subsystem. Replaced primary component and verified normal operation.,5.91,141.85,2025-09-08T05:09:47,P-1098|P-1324,shaft_seal|spindle_motor,train
RO001903,CNC-4020,7.0,15235,Coolant temperature high,FC-CLG-11,cooling,dusty,Observed: Coolant temp high. Inspected cooling subsystem. rplcd primary component and vrfd normal operation.,5.4,419.13,2026-03-26T09:38:46,P-1055|P-1184,coolant_filter|fan,test
RO001904,PACK-900,9.3,18805,Pneumatic valve not switching,FC-PNE-07,pneumatic,normal,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,2.76,248.22,2024-06-24T02:35:26,P-1050|P-1185,air_line|air_regulator,train
RO001905,CNC-4020,4.9,13279,Coolant temperature high,FC-CLG-11,cooling,high_temp,Observed: Coolant temperature high. Inspected cooling subsystem. Replaced primary component and verified normal operation.,7.74,337.85,2023-05-04T00:08:11,P-1083|P-1265,high_temp_grease|thermostat,train
RO001906,PACK-700,5.6,12019,Control cabinet overheating trip,FC-ELC-22,electrical,dusty,Observed: Control cabinet overheating trip. Inspected electrical subsystem. Replaced primary component and verified normal operation.,4.03,969.15,2025-02-04T13:24:06,P-1150|P-1195,fuse|relay,train
RO001907,PACK-900,4.9,12336,Line speed not maintained,FC-CON-09,conveyor,high_temp,,4.28,432.97,2025-04-27T02:51:13,P-1008|P-1095|P-1271|P-1319,belt|chain_lube|idler_roller,train
RO001908,PACK-900,1.8,1619,Air pressure fluctuation in line,FC-PNE-07,pneumatic,24x7_duty,Observed: Air pressure fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,3.5,363.59,2023-12-29T15:08:10,P-1151|P-1157|P-1255,air_line|frl_unit|solenoid_valve,train
RO001909,HYD-Press-940,10.7,21933,Hydraulic pressure drops after 20 min,FC-HYD-04,hydraulic,high_temp,Observed: Hydraulic pressure drops after 20 min. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,7.94,323.13,2023-09-15T06:55:18,P-1083|P-1167,high_temp_grease|pump,train
RO001910,CNC-5100,7.6,13716,Coolant temperature high,FC-CLG-11,cooling,high_temp,Observed: Coolant temperature high. Inspected cooling subsystem. Replaced primary component and verified normal operation.,6.0,266.04,2025-07-17T15:42:07,P-1036|P-1037,coolant_filter|coolant_pump,train
RO001911,CNC-5100,2.4,6300,Abnormal spindle temperature alarm,FC-SPN-17,spindle,dusty,Observed: Abnormal spindle temperature alarm. Inspected spindle subsystem. Replaced primary component and verified normal operation.,4.88,605.68,2023-11-21T05:29:09,P-1069|P-1142|P-1221,high_temp_grease|shaft_seal,train
RO001912,PACK-700,4.2,9731,Air pressure fluctuation in line,FC-PNE-07,pneumatic,normal,Observed: Air pressure fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,4.35,449.34,2024-03-28T09:13:21,P-1153|P-1177|P-1307,air_line|frl_unit,train
RO001913,PACK-900,8.1,18193,Control cabinet overheating trip,FC-ELC-22,electrical,high_temp,Observed: Control cabinet overheating trip. Inspected electrical subsystem. Replaced primary component and verified normal operation.,3.54,244.57,2025-10-22T02:05:08,P-1019|P-1144,fuse|relay,val
RO001914,CONV-X200,8.1,18626,Intermittent conveyor jerk,FC-CON-09,conveyor,dusty,Observed: Intermittent conveyor jerk. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,3.61,158.19,2023-02-10T01:50:47,P-1199|P-1247|P-1264,chain_lube|idler_roller|tensioner,train
RO001915,CNC-5100,9.0,18363,Spindle overheating at high RPM,,spindle,normal,Observed: Spindle overheating at high RPM. Inspected spindle subsystem. Replaced primary component and verified normal operation.,7.1,479.15,2024-05-04T00:31:26,P-1032|P-1083|P-1134,bearing_set|high_temp_grease|shaft_seal,train
RO001916,CNC-4020,9.3,24385,Thermal trip during long cycle,FC-SPN-17,spindle,high_humidity,Observed: Thermal trip during long cycle. Inspected spindle subsystem. Replaced primary component and verified normal operation.,7.46,571.04,2025-09-06T20:15:40,P-1010|P-1159,high_temp_grease|spindle_motor,train
RO001917,PACK-700,9.7,18531,Actuator response delayed,FC-PNE-07,pneumatic,high_humidity,Observed: Actuator response delayed. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,4.61,252.2,2023-07-13T02:07:46,P-1171|P-1202|P-1235,chain_lube|frl_unit|solenoid_valve,train
RO001918,MILL-3AX,10.5,25808,Abnormal spindle temperature alarm,FC-SPN-17,spindle,high_temp,Observed: Abnormal spndl temp alarm. Inspected spndl subsystem. Replaced primary component and verified normal operation.,8.25,224.92,2024-12-25T23:52:58,P-1194|P-1228,high_temp_grease|shaft_seal,train
RO001919,CNC-5100,6.0,11238,Spindle overheating at high RPM,FC-SPN-17,spindle,24x7_duty,Observed: Spindle overheating at high RPM. Inspected spindle subsystem. Replaced primary component and verified normal operation.,5.81,794.66,2024-07-02T20:28:28,P-1130|P-1137,bearing_set|shaft_seal,train
RO001920,PACK-900,6.9,12027,Pneumatic valve not switching,FC-PNE-07,pneumatic,24x7_duty,Observed: Pneumatic valve not switching. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,2.89,505.03,2025-01-04T03:43:19,P-1177|P-1185,air_line,train
RO001921,PACK-700,7.3,16180,Actuator response delayed,FC-PNE-07,pneumatic,high_humidity,Observed: Actuator response delayed. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,2.52,152.42,2024-03-20T06:45:57,P-1191|P-1334,frl_unit|solenoid_valve,train
RO001922,CONV-X350,3.3,5307,Line speed not maintained,FC-CON-09,conveyor,24x7_duty,Observed: Line speed not maintained. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,4.16,308.82,2024-09-21T13:13:54,P-1186|P-1271,chain_lube|drive_chain,train
RO001923,HYD-Press-880,13.4,31388,Pressure unstable during press cycle,FC-HYD-04,hydraulic,dusty,Observed: Pressure unstable during press cycle. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,8.1,568.99,2024-02-01T18:58:12,P-1018|P-1024|P-1034,fluid_filter|hydraulic_hose|pump,train
RO001924,CONV-X200,8.7,20968,Actuator response delayed,FC-PNE-07,pneumatic,high_temp,,5.34,37.02,2024-03-04T15:42:52,P-1249,air_regulator,train
RO001925,PACK-700,6.1,11897,Intermittent conveyor jerk,FC-CON-09,conveyor,normal,Observed: Intermittent conveyor jerk. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,3.48,346.18,2024-03-24T15:56:57,P-1095|P-1112|P-1166,chain_lube|idler_roller|tensioner,train
RO001926,HYD-Press-880,10.0,21513,Hydraulic force below setpoint,FC-HYD-04,hydraulic,high_humidity,Observed: Hydraulic force below setpoint. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,6.35,112.49,2024-01-26T23:08:11,P-1132|P-1162|P-1250,fluid_filter|fuse|pump,train
RO001927,CONV-X350,1.8,3742,Air pressure fluctuation in line,FC-PNE-07,pneumatic,24x7_duty,Observed: Air pressure fluctuation in line. Inspected pneumatic subsystem. Replaced primary component and verified normal operation.,3.1,853.06,2023-07-03T16:52:19,P-1108|P-1302,air_line|frl_unit,train
RO001928,CONV-X350,5.7,15161,Conveyor slipping under load,FC-CON-09,conveyor,high_humidity,Observed: Conveyor slipping under load. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,4.2,242.75,2023-12-31T10:49:54,P-1161|P-1226,belt|idler_roller,train
RO001929,MILL-3AX,4.7,10895,Abnormal spindle temperature alarm,FC-SPN-17,spindle,24x7_duty,Observed: Abnormal spindle temperature alarm. Inspected spindle subsystem. Replaced primary component and verified normal operation.,8.9,406.0,2023-09-18T23:09:46,P-1148|P-1257|P-1273,bearing_set|high_temp_grease|shaft_seal,train
RO001930,CONV-X350,6.6,10280,Line speed not maintained,FC-CON-09,conveyor,normal,Observed: Line speed not maintained. Inspected conveyor subsystem. Replaced primary component and verified normal operation.,4.84,382.65,2024-04-25T19:25:33,P-1008|P-1251|P-1301,chain_lube|idler_roller|tensioner,train
RO001931,CNC-4020,8.0,17762,Coolant temperature high,FC-CLG-11,cooling,normal,Observed: Coolant temperature high. Inspected cooling subsystem. Replaced primary component and verified normal operation.,4.44,527.16,2023-05-07T10:41:13,P-1013|P-1036|P-1055|P-1104,coolant_filter|fan|high_temp_grease|thermostat,train
RO001932,CNC-4020,4.6,12846,Unexpected motor stop fault,FC-ELC-22,electrical,normal,Observed: Unexpected motor stop fault. Inspected electrical subsystem. Replaced primary component and verified normal operation.,1.01,101.53,2025-09-19T10:51:48,P-1325,relay,train
RO001933,HYD-Press-880,6.1,12821,Hydraulic pressure drops after 20 min,FC-HYD-04,hydraulic,high_temp,Observed: Hydraulic pressure drops after 20 min. Inspected hydraulic subsystem. Replaced primary component and verified normal operation.,8.48,342.91,2024-12-04T04:20:11,P-1002|P-1266,fluid_filter|seal_kit,train
